publishedAt,authorDisplayName,textDisplay,likeCount,Type
2024-06-08T18:56:04Z,@khoirunnisak5100,sad,0,Comment
2024-06-08T16:20:44Z,@IndahLestari-ky3xe,Aku ingin kamu kembali 😕,0,Comment
2024-06-08T15:07:21Z,@Aisyah-ox8vx,Yaallah aku terlahir sebagai anak yang broken home bahkan ayahku meninggal disaat aku mulai meranjak dewasa doaku hanya satu. Utuhkan keluarga kelak diakhirat yang tidak pernah utuh di dunia yaallah🙂,0,Comment
2024-06-08T07:26:37Z,@christianpaskalismote6229,"&quot;langit itu hanya indah saat di pandangi, bukan untuk dimiliki!&quot;<br><br>- rasa",1,Comment
2024-06-08T02:24:28Z,@tiarahandayaninalole7464,Yg singgah disini kebanyakan anak broken home yg keluarga lengkap tapi tidak punya tempat pulang<br>Semangat semuanya kalian ga sendirian kok❤,107,Comment
2024-08-24T18:34:31Z,@rullzxd6209,"iya kak, ko tau si🥺",1,Reply
2024-09-01T04:33:51Z,@cocopandanmilkyy,"Bukan cuman broken home ka, strich parents bisa apa? 😔",0,Reply
2024-09-01T04:57:58Z,@vietiogrey2244,"Gak sendirian,beribu di dunia, tapi hati ini rasa pilu sendiri",0,Reply
2024-06-07T17:57:49Z,@rndiiifirmansyah,Hidup broken home,0,Comment
2024-06-07T15:26:28Z,@aulianicki1,Kangen mamaa😢,3,Comment
2024-06-07T01:13:54Z,@oyonwahyu5568,Dibuat trauma sama suami sendiri,1,Comment
2024-06-06T20:48:32Z,@Kikiw34,tes,0,Comment
2024-06-06T13:36:48Z,@Nya_chan...467,"&quot;kukira keluarga adalah rumah terakhirku untuk pulang, ternyata rumah terakhir ku adala diri ku sendiri&quot; 🥀🥀",122,Comment
2024-06-05T16:13:38Z,@dianaadam-gx6qe,"aku tetap bernafas , meski aku tak merasa bebas",0,Comment
2024-06-05T15:08:23Z,@ShireenSrennn,tuhan aku cape ngejar nilai tapi kenapa selalu nihil aku selalu gagal membanggakan mereka aku gagal bikin mereka bahagia aku iri dengan sahabt ku dia hidup nya bener benar sempurna ☺️,0,Comment
2024-06-05T15:00:10Z,@Arsyadvin007,nice,0,Comment
2024-06-04T13:34:35Z,@EgoLerian,"Dari kecil orang tua udah pisah &amp; mama milih balik ke kampung halamannya yg jauh, tinggal dengan nenek yg katanya sayang tapi malah buatku ga bisa apa apa . Tinggal dengan bapak yg sering buat sedih kecewa dan sakit hati dari pada buat senang. Lebaran kemarin bapakku meninggal dunia dengan meninggalkan beberapa hutang yg akhirnya harus aku yg bayar dengan gajiku yg sangat kecil ini, tapi aku tentu saja sedih ketika beliau meninggal. Di umur 28 tahun ini masih belum punya tabungan bahkan gaji bulanan habis buat bayar hutang, sempat punya harapan bisnis di usia 26 tapi yah apa dikata malah kena tipu. Dan btw sudah 7 tahun belum ketemu mama dengan alasan belum ada biaya tentu saja sebenarnya saya takut akan menyesal seumur hidup tapi anakmu ini dipaksa harus tetap berdiri di tengah hantaman kanan kiri. Maafin aku mah masih belum bisa bikin bahagia maaf belum pernah ngenalin mamah sama seorang wanita karena anak mamah ini terlalu payah.",0,Comment
2024-06-04T13:03:34Z,@PianSagala,feby putri? wkwk nama mantan gw febyana cok jadi kangen lagi kan🥲,0,Comment
2024-06-04T08:39:56Z,@luckigaming1774,HTS ga bisa banyak ngatur,0,Comment
2024-06-03T16:50:45Z,@ZahratunNabila-jc6om,Berantakan siii,0,Comment
2024-06-03T14:30:17Z,@saveme3145,"Ayah, maaf aku tidak setegar dirimu.",0,Comment
2024-06-03T13:21:09Z,@SaidahGantinaBerutu,Tolong bawa ayah ku kembali<br>Aku begitu merindukan nya,0,Comment
2024-06-03T12:56:45Z,@ferdyrizkyyanto3953,pada,0,Comment
2024-06-03T01:31:00Z,@flashfilmid7138,pulang bukan hanya kerumah namun tempat dirimu merasakan nyaman disana,4,Comment
2024-06-02T12:45:02Z,@Apal2803,"Maa..pa...<br>Anakmu pengen di peluk,pengen di sayang dengan tulus..",1,Comment
2024-06-02T12:43:13Z,@Apal2803,Pengen peluk kalian semua melampias kan semuanya,0,Comment
2024-06-02T12:42:38Z,@Apal2803,Dewasa sangat melelahkan yah,0,Comment
2024-06-02T12:41:53Z,@Apal2803,Kenapa yah semakin dewasa kalau di bentak ortu semakin cengeng,1,Comment
2024-06-02T12:32:04Z,@ariesarose,jadii anak tunggal itu sumpah gak enakkk.,0,Comment
2024-06-01T09:39:57Z,@mustajayana7278,😭😭,0,Comment
2024-05-31T13:45:57Z,@anisah9374,"Terkadang aku sadar kalo aku itu ga berguna,jelek,dan sering jdi third choice,tapi untungnya aku mempunyai sahabat untuk curhat,aku tidak yakin dia tulus apa emng butuh..",2,Comment
2024-05-31T02:13:18Z,@artaufs,"ㅎ“내가 지금 집에”내가 <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=531"">8:51</a> “내가 지금 운전 중이라서 음성으로 카톡 보내는 중이야 이거 음성으로 보내는 중이야 이거 음성으로 하는 거야 말로 말로 하니까 오타가모 이거 이거를 음성으로 보내는하고도다는 거야 이거를로로로로로로로로로로로로로로로로로 로로지벼져녀뎌ㅕ녀겨려ㅕ뎌더어러오옳ㅇㅎㅇㅎㅇㅎㅎㅇㅎㅇㅎ오ㅕ요둉 안녕하세요 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 방탄소년단 <a href=""https://www.youtube.com/watch?v=qwWfBoteiy8&amp;t=625"">10:25</a> 일날은 내가 더 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이 많이",0,Comment
2024-05-30T14:05:17Z,@Zelaaaa-i6s,Kenapa ya aku selalu dibandingkan sama adek semenjak aku punya adek,0,Comment
2024-05-30T12:17:52Z,@arifhidayat2834,Dancow bohong ternyata katanya tumbuh dewasa itu enak,0,Comment
2024-05-30T12:07:53Z,@jelitasibuea9056,Pada akhirnya yang ngerti diriku ya cuma aku🙃,0,Comment
2024-05-30T11:22:17Z,@aksay3563,"part tersedih ituu kita udah berkepala 2 tapi masih belum jadi apa kyaa ko dunia ga adil yahh , orng yang sering maksiat hidupnya senang dan paling penting merka malah dapat kerja , mnrt klian adil ga guys? ughh gw udah berusaha lamar sana sini cape co gaada sama skli pnggilan kerjaa , padahal gw laki&quot; satu satunyaa dari klurga 4 bersodara ada adik gua yang harus kasih jajan tapi kakanya masih gini gini ajaaa maaf ya dee kaka ga bisa apa apa dunia tuhan emng ga adil :))))))  , yang masih ngnggur siini kumpul",38,Comment
2024-06-17T06:41:34Z,@juliaputririanita30,semangat kaka,3,Reply
2024-06-27T15:16:46Z,@rannikes1506,"Kak, mungkin kakak bisa coba jualan sambil nyari kerjaan kak. Bisa makanan, jajanan, atau bahkan buat sesuatu dari barang bekar dan jadi sesuatu yang bisa berguna. Atau bisa juga jual jasa yang kakak bisa. Misalnya jadi guru les (privat juga boleh) atau jasa lain. Misalnya kakak suka foto, bisa juga kak. Semangat kaak.. Pasti ada jalannya..",2,Reply
2024-07-08T20:24:13Z,@amelsayang2170,"semangat kak,org maksiat surganya di dunia kak, mungkin kita nanti di akhirat beruntung nya😊",2,Reply
2024-07-23T05:28:12Z,@k.nierma7069,Semangat ka... selalu berdoa semoga ada jalan keluar dari kesulitan ini. Jgn sedih lagi ya ka. Setelah kesulitan pasti ada kemudahan😇semangat kakak jgn ampe mengakhiri hidup ini ya ka😊,1,Reply
2024-07-27T00:40:44Z,@lira2024,"Tidak ada tidak keadilan kecuali kita yang kurang bersyukur mereka yang berkecukupan anti agamis mngkn mereka terkena penyakit isthijrat&#39;) berbahagia orang² dengan rasa bersyukur,tetap semangat untuk kehidupan selanjutnya❤ ❤❤",1,Reply
2024-08-24T13:15:05Z,@AiraSaja-e8b,😢😢,1,Reply
2024-09-23T23:10:04Z,@friskanovianty8506,Me😢😢,0,Reply
2024-05-29T15:30:23Z,@graceevelinasimanullang1248,"Thankkk Youuu Pss Reminder nyaaa, God Blesss❤",0,Comment
2024-05-29T06:12:32Z,@DiahAtikaSuri,"Kata orang orang dia pengen banget kembali ke masa kecil sdng kn gw ngak pengen, malahan pengen lupain masa kecil itu ,dewasa Pun gw belum siap ,mau mati tapi rasa nya percuma",0,Comment
2024-05-28T14:01:42Z,@Redmi7-ti2wn,"Dengan segala hasilnya aku sudah berusaha , entah seperti apa bentuknya aku sudah berusaha ,entah seperti apa jadinya aku sudah berusaha. Entahada atau tidak ada yang mengapresiasi aku akan tetap exited dengan diriku sendiri , dengan segala kotorku aku pantas dihargai meskipun penghargaan itu dari diri sendiri🌷 entah kata orang mengecewakan atau tidak aku akan tetap bersyukur dengan segala yang aku usahakan, kuatkan anak perempuan dengan segala usahanya ini ya allah",0,Comment
2024-05-28T12:15:39Z,@17Dewww,"keluarga senang, diri sendiri kecewa atau keluarga kecewa tapi diri sendiri senang?",1,Comment
2024-05-28T08:17:46Z,@susiichanell201,Dewasa ku di mulai dengan kepergian ayah🥺,0,Comment
2024-05-28T01:31:18Z,@DevBloxID,bagus,0,Comment
2024-05-27T17:47:29Z,@nuurnatasha1701,aku masih disini mencintaimu walaupunkamu sedang meraikan cinta barumu,0,Comment
2024-05-26T15:35:50Z,@aldodo-ds1sf,Maa aku berantakan gaada mama,0,Comment
2024-05-25T23:19:35Z,@queenbopbop5867,"hai ma , aku sekarang lagi butuh peluk kamu aku juga butuh doa mu ma semoga aku bisa kuat ya di sini :)",0,Comment
2024-05-25T08:49:39Z,@PutryPolapa,😢😢😢,0,Comment
2024-05-25T08:13:46Z,@irahamsa,"buat apa aku hidup? jika tidak ada kebahagiaan,harus cari kebahagiaan dimana lagi aku?,capek tau ga",13,Comment
2024-09-10T08:49:38Z,@JoelPurba-q3q,"Tuhan memberikan mu bernafas,jdi harus di syukuri ,coba kamu latihan diri mu pelan pelan supaya cita cita mu tercapai",0,Reply
2024-05-25T03:57:55Z,@awawawa-hd5lk,"hai cara biar bisa berhasil buat akhiri hidup gmn ya ? aku udah coba bercode , minum obat kisaran 4/5 tp tetep masih hidup , aku cape , ma pa abngg dgr aku sekaliii ajaaa 🥺 perhatian mama jgnn k abang terusss 🥺",2,Comment
2024-05-24T14:30:21Z,@monicaliviaikashafitri752,"tanpa sadar ternyata aku memang lelah, capek",0,Comment
2024-05-24T05:36:55Z,@DepiskaIndriani,Punya rumah tapi gada tempat pulang😢,0,Comment
2024-05-24T03:49:53Z,@fikiseptianti,Istiqomah berat banget😢,2,Comment
2024-05-23T13:40:24Z,@Lynjurnall_,Kembali pulang....,0,Comment
2024-05-23T12:54:08Z,@zulhaikaldamansyar1616,"Hai kamu, iya kamu !<br>Bukan hanya kamu yang pernah merasa sendiri,merasa paling tersakiti<br>Namun ribuan orng jg pernh merasa sendiri dengn berbagai macam masalah yg berbeda, ketahuilah bhwa tdk semua orng akan merasakan apa yg kamu rasakan<br><br>Jdi sekrng hrus kuat dn menjdi obt terbaik untuk diri sendiri",31,Comment
2024-05-23T11:10:31Z,@nurfashaaqira5986,org yg tulus akan diuji,0,Comment
2024-05-22T15:58:02Z,@atikakhaliasa798,capekkkk,2,Comment
2024-05-22T12:32:47Z,@HajiSaidSaid,Mau pulang untuk curhat tapi keluarga...,3,Comment
2024-05-22T03:21:45Z,@kharismalesmana5374,Terbunuh oleh pikiran sendiri,18,Comment
2024-05-21T12:13:43Z,@ElfayaSyifa,ortu ada perannya aja yg hilang,2,Comment
2024-05-21T12:02:59Z,@sucisuci-gh2nl,Lengkap belum tentu cemara,0,Comment
2024-05-21T11:36:52Z,@SintaArisya,2 tahun lagi aku akan kembali pulang ❤,0,Comment
2024-05-21T05:56:03Z,@elvianawulan1483,sakit ini sangat nyata,0,Comment
2024-05-21T01:42:05Z,@GufranSape-ug2gn,maa.. aku berantakan,27,Comment
2024-05-20T14:55:13Z,@SimutSimut-rn5tv,"Sudah berkali kali dan kupikir aku sudah terbiasa dengan perlakuannya , tapi aku tetap menangis bila hal berantakan itu trus kembali, bukan aku tidak bisa menghadapi tetapi karna orang tua sendiri yg melakukan nya hati tidak bisa di bohongi , sekuat apa pun aku bertahan bila orang tua yg melakukan nya, air mata akan trus menghampiri sesuka hati nya",0,Comment
2024-05-20T12:21:00Z,@periirawan3271,pulanglah yanto padaku,1,Comment
2024-05-19T10:40:07Z,@apriskawidiangela5135,"abis curhat sama mama cerita di perantauan, mama bilang &quot;kamu kalo cape di sana, pulang ke rumah juga gapapa, masih ada mama sama papa.&quot;",1,Comment
2024-05-18T12:49:11Z,@amelsayang2170,*kangen.,0,Comment
2024-05-18T07:09:55Z,@tesia8724,sering ngerasa pulang kerja rumah serasa asing kemana harus pulang,0,Comment
2024-05-18T06:36:58Z,@MarthaEdel-xb6ry,&quot;Ini gimana yah mau bunuh diri ap lanjutin ini terlalu susah tuhan kemana sihh akuuu butuh&quot;,0,Comment
2024-05-17T08:53:20Z,@ardyansyah1692,&quot;Ku kira cuma lagu!ternyata kisasku.😢,0,Comment
2024-05-17T05:58:31Z,@wahyusigit,dan hari itu sudah datang<br>akhirnya aku kembali berdiri <br>sendiri tanpa mengenal <br>adanya cinta,0,Comment
2024-05-16T14:12:52Z,@QilaAlaqras,Temen:cari yang lain aja biar kamu gk gamon<br>Aku:gk bisa aku  udh nyaman sama dia kita pacaran hampir 2 thn,0,Comment
2024-05-16T05:11:05Z,@ITSNabila-e9l,Ku kira lagu ternyata kisah ku 😢😭🙃🙂hhm,0,Comment
2024-05-15T04:49:11Z,@OkitaAlvin,hal yg selama ini aku takutkan adalah perceraian dan perselingkuhan,0,Comment
2024-05-14T08:45:41Z,@adibisyraf3932,sedih sma dapat mumtaz,0,Comment
2024-05-14T04:29:29Z,@FransiskaLustiyawati,Maaa....aku berantakan,0,Comment
2024-05-13T11:48:15Z,@galuhjihan,"pengen senyum,dan keceriaan ku yang dulu",0,Comment
2024-05-12T23:42:59Z,@sweetcandy9295,"dewasa tanpa peran ayah, ternyata seberat itu?",0,Comment
2024-05-12T15:15:25Z,@sucirahmadani6102,boleh ga si bilang &quot;gara² mama aku Kya gini!&quot; ? tpi aku juga rindu dan syg mama😞,0,Comment
2024-05-12T13:33:03Z,@Zalfa12317,Ibuu ayahh jangan trus menanyakan harus memilih siapa aku capek mending kalian aja yg ikut akuu😊,0,Comment
2024-05-12T12:48:11Z,@Khansa-ct2hq,"Sempat mikir mau mati atau hidup aja , tapi klo mati nanti kasihan sama keluarga tapi klo hidup juga di buat trauma sama keluarga aku harus gimana dong?",5,Comment
2024-05-12T12:08:55Z,@eda-hc9zc,bersandar pada manusia itu menyakitkan. <br><br>hanya kepada-Nya lah pulang yang menyembuhkan,8,Comment
2024-05-12T05:33:16Z,@AuliaRizkylubis,Penghibur jugaa butuhh diii hiburr,0,Comment
2024-05-11T16:18:27Z,@AzizMaulana-sz7fb,Sesakit itu kah😊,0,Comment
2024-05-10T15:25:05Z,@lolly.nath.chenel773,Pernah merasa sendiri di dunia setelah kehilangan peran sosok orang tua? Dimana mereka ada namun sudah asik dengan keluarga masing-masing yang dimana kita merasa asing di antara mereka? Apakah aku bisa merasakan kehangatan lagi di hidupku? Atau bahkan aku akan menderita menyaksikan kebahagiaan orang lain di setiap perayaan yang tidak lagi bisa aku dapatkan? Semua ini membuat diriku menjadi karakter yang sangat buruk sehingga tidak ada orang yang mampu hidup bersamaku😢,0,Comment
2024-05-10T11:58:20Z,@QimTasya,&quot;Jadi anak broken home itu gak enak&quot;,1,Comment
2024-05-10T02:06:15Z,@MyChanel-11222,Aku tidak kecewa namun kekecewaan itu kluar dari ulahku sndiri🙂<br>Tidak ada yang bisa mengerti aku tetapi aku harus mengerti mereka🙂 knpa dunia aku seperti ini aku juga ingin seperti mereka yang bahagia setiap hari nya 🙂,9,Comment
2024-05-09T12:45:05Z,@MuhdArryan,dipaksa dewasa dengan keadaan itu ga enak.,0,Comment
2024-05-09T11:47:56Z,@Mhzzll,&quot;Sakit sama gak sakit kok sama nyusahin&quot; Kata dari satu keluarga yang membuat diri sndri jdi g mau repotin dan milih apa² pendem sndri,1,Comment
2024-05-09T01:48:08Z,@RisdaWindari,terlalu banyak luka,0,Comment
2024-05-08T03:20:50Z,@dinarpraswanto,"Persetan dengan kesedihan,semua ku terjang sendiri...",2,Comment
2024-05-07T13:10:21Z,@althafaidan6320,Kenapa jadi begini?.,0,Comment
2024-05-07T05:00:56Z,@wzyzzzzjjsss,aku cape:),1,Comment
2024-05-06T03:25:08Z,@tiaramadani2328,napa pada galaw daa santaii kaliii wkwkwk,0,Comment
2024-05-06T03:05:28Z,@MaritaSetianingrum,Maaa aku berantakan 😭,0,Comment
2024-05-04T10:31:51Z,@junaenah6987,pendengar juga butuh didengar.,10,Comment
2024-05-04T06:53:56Z,@didikbromomountain3790,"gak semua orng yang mendengear tidak ingin didengar<br>gak semua orng yang terseyum itu baik baik saja<br>gak semua orng yang selalu mengiyakan itu benar<br>kalo boleh, aku ingin menjadi orng yang di menengerti juga",1,Comment
2024-05-02T18:01:01Z,@sitinefianursipa356,maaa.....takutt dewasa,2,Comment
2024-05-02T09:52:41Z,@LulaAmalia-e6d,Mahh aku berantakan...,1,Comment
2024-05-01T12:48:20Z,@NurSyakina-my3eg,"Sulit di cerita kan, cukup di jalani dan di nikmati saja prosesnya😊",0,Comment
2024-05-01T09:23:55Z,@michaelhtgalung7114,16 menit coy,0,Comment
2024-05-01T02:27:12Z,@halodwi,"ayah, mereka menyakitiku.",3,Comment
2024-04-30T07:14:30Z,@YoonaIsHere,Di buat trauma sama keluarga sendiri gak enak,1298,Comment
2024-05-09T03:53:50Z,@suriyani0691,Bener aku juga,27,Reply
2024-05-12T04:47:30Z,@elidamayantiajah9803,sama ka,17,Reply
2024-05-12T23:01:37Z,@Suneo-h8w,Kamu gak sendiri kak😊,10,Reply
2024-05-13T10:07:35Z,@PutriPutri-lf3vg,Samaa😢😢😢😢,5,Reply
2024-05-13T12:28:59Z,@rintoedi1800,sama,2,Reply
2024-05-16T02:54:53Z,@riskimaolana7601,sama bang 😢,2,Reply
2024-05-17T02:10:16Z,@olaf_luv,sakit banget sumpah :(,1,Reply
2024-05-18T04:01:40Z,@delvinadri,Semangat ya temen-temen. Bersyukur yg masih punya keluarga. Sedangkan aku udah ga ada siapa2 lagi kecuali diri sendiri. Never give up,31,Reply
2024-05-19T14:17:23Z,@Widya347,Samaa,2,Reply
2024-05-20T13:50:23Z,@satrialsp1303,"Di runtuhkan oleh orangtua sendiri tp tak pecah, berusaha tuk memperbaiki semuanya termasuk menyadarkan kembali orangtua",10,Reply
2024-05-24T05:32:27Z,@AerinNazwaShakila,Betul,1,Reply
2024-05-27T03:46:47Z,@Cindinduru,"apa lagi sama BPK.,",10,Reply
2024-05-28T12:16:36Z,@Natha16_12,Gw pikir cuman gw doang.,4,Reply
2024-05-29T00:20:07Z,@alanaaldo3827,Enak kok bro enak dapet sakitnya hehe :),3,Reply
2024-05-31T06:44:54Z,@KhansaTania-fm2uk,"Benar padahal cuma minta di support dan di dukung aja,tapi kesan nya kaya di sudut kan sama di patahkan",10,Reply
2024-06-04T13:58:31Z,@StefianipatriciaAngkur,Sakit bangett..,3,Reply
2024-06-04T21:48:47Z,@jshk701,Iya,0,Reply
2024-06-05T02:05:10Z,@fortheternity5947,Sama ditinggal bapak pulang ke akhirat 😢😢,1,Reply
2024-06-05T06:07:42Z,@anna_chan18,aku malah trauma sma kawan2ku yg udah 6 tahun berteman,1,Reply
2024-06-06T14:52:02Z,@rianagustari2140,true,0,Reply
2024-06-08T12:21:26Z,@raranayara5970,Aku capek jadi broken home😢,2,Reply
2024-06-09T07:31:31Z,@kiranilabangka7432,"SAMAA, TAPI YG KUATT DONGG❤",1,Reply
2024-06-09T08:38:33Z,@Ciara-s3p,"Semangattt,gua juga kok wkwkwk.",1,Reply
2024-06-09T09:48:19Z,@YoonaIsHere,@@kiranilabangka7432 makasii😆,1,Reply
2024-06-09T09:56:25Z,@kiranilabangka7432,@@YoonaIsHere IYAA💙,1,Reply
2024-06-10T15:14:02Z,@vickaalya115,​@@suriyani0691❤❤❤qqqqqqqqqqq❤❤,0,Reply
2024-06-10T20:49:07Z,@indryydlw8595,:),1,Reply
2024-06-11T05:30:40Z,@SalwaSalwa-ww8wl,Itu sakit banget 😢,0,Reply
2024-06-12T01:14:21Z,@kiraniaazhra,wkwkkw,0,Reply
2024-06-13T14:05:24Z,@novi-4288,keluarga dari ibu jahat banget kena terus mental aku😢😢,0,Reply
2024-06-13T16:16:52Z,@ArtikaViolisa,bener bgtt:),0,Reply
2024-06-14T23:21:40Z,@ahmadrifai8428,​@@PutriPutri-lf3vgYchc ❤y,0,Reply
2024-06-16T03:22:20Z,@PUTRAGAMING175,LENGKAP BUKAN BERATI CEMARA :),1,Reply
2024-06-16T09:35:46Z,@lord_luthfi674,"Pergi tak tau arah, pulang tak ada rumah<br>Tapi Tuhan masih bersama kita, berharap kepada-Nya adalah jalan keluarnya",0,Reply
2024-06-17T15:18:42Z,@YoantaMaylagita,Semngt😂,0,Reply
2024-06-18T11:47:19Z,@juliafy784,Sama ternyata bukan aku sja😢😔,0,Reply
2024-06-19T03:16:26Z,@yennll69,kamu disuruh beresin kamar ya?,0,Reply
2024-06-21T12:08:07Z,@AirinRahmadani-lp2zx,Pelukk jauhhh buat orang yang gagal dalam hal keluarga😄😇,2,Reply
2024-06-21T23:22:52Z,@ZhifaraRamadhani,Bener aku juga😅,0,Reply
2024-06-28T08:40:47Z,@xelin_123,semangat yaa🤍🤍,1,Reply
2024-07-01T11:43:52Z,@fivebrothers2886,"Bener itu kak saya juga ngerasain apalagi dalam keadaan gagal😊, tanpa pengecualian semua harus sembuh karena gimana pun itu tetep keluarga ❤",0,Reply
2024-07-01T14:00:30Z,@zulfikarturu1304,Harus di nikmati aja kak,0,Reply
2024-07-03T10:47:42Z,@dewiayu2626,😊😊😊😊😊😊​@@suriyani0691,0,Reply
2024-07-04T08:07:29Z,@NentiAmelia,gmn si rasanya punya keluarga cemara?,0,Reply
2024-07-10T05:58:58Z,@Dindaww-abzhr,"Aku juga kok , kamu ngga sendiri aku aja selalu jadi strick parents",0,Reply
2024-07-16T14:55:21Z,@ihateyoubi,​@@delvinadristrong ❤❤,0,Reply
2024-07-17T16:09:50Z,@syuhadamustafa6922,"ga manis rasanya, pahitnya melebihi obat.😋",0,Reply
2024-07-17T16:38:28Z,@asihpurwitas9717,"Samaaaa kak. Semangatt , kakak ga sendirian 😊",0,Reply
2024-07-24T08:30:54Z,@AniAni-xh6lf,SAMAAA,0,Reply
2024-07-26T12:38:39Z,@sifafauzi1444,Hugme😊,0,Reply
2024-07-29T08:49:11Z,@claraacaineeee,Ya mau bagaimana lgi.. mereka udh benci sama gw..,0,Reply
2024-07-29T14:47:09Z,@dyhaaaa7054,semangatt yaaa buat kalian semuaaaaa❤❤❤❤,0,Reply
2024-08-01T09:54:58Z,@intanpsdw6313,Peluk jauh ka😢,0,Reply
2024-08-02T06:19:04Z,@UlfaRosa,Semangat ya kalian❤❤,0,Reply
2024-08-09T12:49:36Z,@RatnaDhiah,Kita kuat bareng 2 ya kak,0,Reply
2024-08-13T06:43:04Z,@ivanteoramadhan1822,Tetap semangat 🔥,0,Reply
2024-08-14T10:44:20Z,@fitrimegawati8615,kak?<br>are u okeii?<br>sama kak.,0,Reply
2024-08-16T12:27:07Z,@imbaaaxixixi,"ayo kita bisaa, jangan pulang sebelum di jemput, hhe",0,Reply
2024-08-18T05:51:25Z,@fahrezareza2186,"Enak ,kek ada manis manis nya",0,Reply
2024-08-19T01:12:16Z,@yongkimahullete1144,Bener ka,0,Reply
2024-08-21T10:28:15Z,@YogiSyaputra-lr9kl,Kkolno<br><br>​@@elidamayantiajah9803,0,Reply
2024-08-22T07:48:19Z,@Zahiraaqila0413,Bener banget,0,Reply
2024-08-23T17:43:39Z,@DimzrichYT,Sama😢,0,Reply
2024-08-26T15:25:41Z,@SityPatona,biasa aj(:,0,Reply
2024-08-28T12:37:32Z,@NatasyaSchia,Benar bgt kak😢😢😢,0,Reply
2024-08-29T01:25:16Z,@Yunimacening,"Dibuat trauma oleh kluarga, disakiti oleh orang yg dicintai, lengkap sudah cerita hidupku, seakan hanya kisah luka yg ditakdirkan 🤗",0,Reply
2024-08-31T00:05:51Z,@reyzhoragaming9452,peluk jauh ya kak😢,0,Reply
2024-09-01T01:33:23Z,@RevocoffeeIDParamount,Mikir dekkkk,0,Reply
2024-09-02T10:42:28Z,@Annie-l7u,semangat kaka 😗,0,Reply
2024-09-02T14:19:15Z,@NaufalLubaba,Yah bener bang rasanya capek😊😊,0,Reply
2024-09-03T17:00:42Z,@istvella8801,"Kaaa? Semangat yaaa, kamu kuat kamu hebat kaa!!🎉🎉❤❤❤",0,Reply
2024-09-03T23:23:06Z,@BobyFaldo,😌,0,Reply
2024-09-04T12:20:25Z,@Yukichannel28,SEMANGATTT TERUSSS KAAA❤,0,Reply
2024-09-06T22:51:15Z,@Jelekbisaapa,Iya ka.. Apalagi di pilih kasihin😂,0,Reply
2024-09-07T07:50:22Z,@akquilaa,semangatt,0,Reply
2024-09-10T00:42:23Z,@DevyPranita-qr8tv,"Kami gk sendirian KK , jika bukan karna agama ku mengharuskan aku berbakti pada org tua mungkin sudah sejak lama aku pergi dari mereka , tapi semua Masi aku tahan , semoga Allah menyembuhkan luka hati ini 😢",0,Reply
2024-09-11T02:30:49Z,@melanisolehati769,Sama,0,Reply
2024-09-15T03:46:30Z,@_hakmabestie_,"Apalagi mereka adalah orang2 benalu yang di tampung oleh ortu lu🤣ngakak sumpah,mana ortu nga percaya lagi sama lu",0,Reply
2024-09-16T09:31:46Z,@Lilizchanel-u8y,"Kita sama kok , jadi jangan kira kamu sendiri yg mengalami hal seperti itu 😁😁",0,Reply
2024-09-21T05:30:57Z,@triputriyolanda2427,Bener banget. Semakin parah semenjak papaku meninggal.  Karna papa ku yg peduli banget terhadap ku dan kluarga kcilku.,0,Reply
2024-09-27T02:44:52Z,@PaanZ-ru9we,ya haha..,0,Reply
2024-09-30T01:04:55Z,@yanigandi3092,Sama kak 😢😊😭,0,Reply
2024-10-02T09:48:56Z,@kiyomiyum,Kita sama kak,0,Reply
2024-10-02T12:03:32Z,@JulitaWk,jgn merasa sendiri kak aku jg😅😅,0,Reply
2024-10-03T13:57:25Z,@michellllll56,gambare kak,0,Reply
2024-10-04T12:57:31Z,@HanhanIndriani,Jangan gtu kak keluarga tempat terbaik pulang dri semua masalah di dunia ini <br>Buat ku butuh  bgt keluarga LBH dri apapun,0,Reply
2024-04-29T17:08:44Z,@Winzy_yons,"Terlalu banyak masalah ,ntah kpn episode bahagia akan datang aku selalu menantikan itu tiba😌",0,Comment
2024-04-29T06:29:45Z,@01ooopeace,mama aku berantakan,1,Comment
2024-04-29T04:09:46Z,@bazboonlah4894,aku rindu dia 💔,0,Comment
